year,transect,lattitude,longitude,depth_m_,dfs_m_,substrate.code,point,potfol,elonut,cerdem,najfle,potcri,myrspi,valame,najmin,potgra,potper,zanpal,calsp,nymodo,lemmin,spipol,stupec,elasp,potbic,potpus,unidentif3,elesp,spaspp,typha,point_sum_myrspi,point_sum_cerdem,point_sum_others,june_temp,june_dew_point,precipitation
2013,10,41.42767,-73.44945,2,10,5,6,0,NA,3,NA,NA,0,0,0,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,11,11,10,75.46,66.16,0
2013,10,41.57141,-73.44321,3.8,40,4,6,0,NA,0,NA,NA,0,0,0,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,11,11,10,75.46,66.16,0
2013,10,41.51238,-73.44119,3.8,60,5,6,0,NA,2,NA,NA,2,0,0,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,11,11,10,75.46,66.16,0
2013,10,41.4703,-73.43527,0.8,5,6,6,0,NA,0,NA,NA,0,0,2,NA,NA,NA,NA,0,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,11,11,10,75.46,66.16,0
2012,10,41.4471,-73.42975,0.8,30,1,6,0,NA,2,NA,NA,3,3,2,NA,0,NA,NA,0,0,NA,0,0,NA,NA,NA,0,NA,NA,11,11,10,73.69,63.04,0
2013,10,41.5709,-73.48851,2,40,4,7,0,NA,0,NA,NA,2,0,0,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,17,6,8,75.46,66.16,0
2013,10,41.51419,-73.45342,2,40,4,7,0,NA,0,NA,NA,2,0,0,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,17,6,8,75.46,66.16,0
2013,10,41.51393,-73.45337,0.8,10,1,7,0,NA,0,NA,NA,5,0,0,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,17,6,8,75.46,66.16,0
2013,10,41.42409,-73.45261,1.3,30,1,7,0,NA,0,NA,NA,0,0,0,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,17,6,8,75.46,66.16,0
2013,10,41.50201,-73.45218,3.9,60,5,7,0,NA,0,NA,NA,0,0,0,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,17,6,8,75.46,66.16,0
2013,10,41.42718,-73.45006,2.9,80,4,7,0,NA,2,NA,NA,2,0,0,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,17,6,8,75.46,66.16,0
2013,10,41.42756,-73.44953,2.5,20,4,7,0,NA,4,NA,NA,0,0,0,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,17,6,8,75.46,66.16,0
2013,10,41.57145,-73.44334,5,50,7,7,0,NA,0,NA,NA,0,0,0,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,17,6,8,75.46,66.16,0
2013,10,41.51231,-73.44122,4,70,5,7,0,NA,0,NA,NA,2,0,0,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,17,6,8,75.46,66.16,0
2013,10,41.51286,-73.44115,1.5,10,6,7,2,NA,0,NA,NA,2,0,3,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,17,6,8,75.46,66.16,0
2012,10,41.4472,-73.42966,1.1,20,5,7,0,NA,0,NA,NA,2,3,0,NA,0,NA,NA,NA,0,NA,0,0,NA,NA,NA,0,NA,NA,17,6,8,73.69,63.04,0
2013,11,41.47026,-73.43493,7.8,30,4,1,0,NA,0,NA,NA,0,0,0,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,75.46,66.16,0
2013,11,41.48045,-73.43488,1.3,20,5,2,0,NA,0,NA,NA,0,0,0,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,75.46,66.16,0
2013,11,41.47028,-73.43485,9,40,4,3,0,NA,0,NA,NA,0,0,0,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,75.46,66.16,0
2013,11,41.47048,-73.43454,9.2,70,4,4,0,NA,0,NA,NA,0,0,0,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,75.46,66.16,0
2013,11,41.47038,-73.43437,9.2,80,4,5,0,NA,0,NA,NA,0,0,0,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,75.46,66.16,0
2013,11,41.4805,-73.43471,0.8,5,5,6,0,NA,0,NA,NA,0,0,1,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,1,75.46,66.16,0
2013,11,41.48052,-73.43478,0.6,10,5,7,0,NA,0,NA,NA,0,0,0,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,2,2,1,75.46,66.16,0
2013,11,41.4471,-73.42997,0.1,50,5,7,1,NA,2,NA,NA,2,0,0,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,2,2,1,75.46,66.16,0
2013,11,41.47039,-73.4347,9,50,4,8,0,NA,0,NA,NA,0,0,0,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,2,2,0,75.46,66.16,0
2013,11,41.44712,-73.42991,0.3,40,5,8,0,NA,2,NA,NA,2,0,0,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,2,2,0,75.46,66.16,0
2013,11,41.48052,-73.43465,0.1,0.1,5,9,0,NA,0,NA,NA,2,0,2,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,4,0,4,75.46,66.16,0
2013,11,41.44722,-73.42983,0.8,30,5,9,0,NA,0,NA,NA,2,2,0,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,4,0,4,75.46,66.16,0
2013,11,41.47042,-73.4346,9.2,60,4,10,0,NA,0,NA,NA,0,0,0,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,2,2,2,75.46,66.16,0
2013,11,41.44729,-73.42961,0.7,10,5,10,0,NA,2,NA,NA,2,2,0,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,2,2,2,75.46,66.16,0
2013,11,41.44731,-73.42956,0.5,5,5,11,0,NA,2,NA,NA,2,2,0,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,2,2,2,75.46,66.16,0
2013,11,41.44725,-73.42966,0.8,20,4,12,0,NA,0,NA,NA,0,3,0,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,3,75.46,66.16,0
2014,12,41.47029,-73.43527,1.4,5,5,1,0,NA,0,NA,NA,2,0,2,NA,0,NA,NA,0,NA,NA,4,0,NA,NA,NA,0,NA,NA,2,0,6,71.19,60.68,0.12
2014,12,41.50228,-73.45213,3.7,50,4,2,0,NA,0,NA,NA,2,0,0,NA,0,NA,NA,6,NA,NA,0,0,NA,NA,NA,0,NA,NA,2,0,6,71.19,60.68,0.12
2014,12,41.51239,-73.4412,4,60,4,3,0,NA,0,NA,NA,3,0,0,NA,0,NA,NA,0,NA,NA,0,0,NA,NA,NA,0,NA,NA,3,0,0,71.19,60.68,0.12
2014,12,41.42732,-73.4499,2.9,60,1,4,0,NA,2,NA,NA,4,0,0,NA,0,NA,NA,0,NA,NA,0,0,NA,NA,NA,0,NA,NA,4,2,0,71.19,60.68,0.12
2014,12,41.59225,-73.45188,2.4,30,4,5,0,NA,0,NA,NA,4,0,0,NA,0,NA,NA,0,NA,NA,0,0,NA,NA,NA,0,NA,NA,4,0,0,71.19,60.68,0.12
2014,12,41.59228,-73.45198,0,40,4,6,0,NA,0,NA,NA,4,0,0,NA,0,NA,NA,0,NA,NA,0,0,NA,NA,NA,0,NA,NA,4,0,0,71.19,60.68,0.12
2013,12,41.44736,-73.42951,0.2,0.2,5,7,1,NA,0,NA,NA,2,0,0,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,2,0,1,75.46,66.16,0
2014,13,41.57055,-73.48871,3.5,80,4,1,0,NA,0,NA,NA,0,0,0,NA,0,NA,NA,0,NA,NA,0,0,NA,NA,NA,0,NA,NA,0,0,0,71.19,60.68,0.12
2014,13,41.57064,-73.48865,3.5,70,4,2,0,NA,0,NA,NA,2,0,0,NA,0,NA,NA,0,NA,NA,0,0,NA,NA,NA,0,NA,NA,2,0,0,71.19,60.68,0.12
2014,13,41.57073,-73.48865,3,60,4,3,0,NA,0,NA,NA,4,0,0,NA,0,NA,NA,0,NA,NA,0,0,NA,NA,NA,0,NA,NA,4,0,0,71.19,60.68,0.12
2014,13,41.57081,-73.48859,2.3,50,4,4,0,NA,0,NA,NA,3,0,0,NA,0,NA,NA,0,NA,NA,0,0,NA,NA,NA,0,NA,NA,3,0,0,71.19,60.68,0.12
2014,13,41.5709,-73.48854,2.2,40,4,5,0,NA,0,NA,NA,4,0,0,NA,0,NA,NA,0,NA,NA,0,0,NA,NA,NA,0,NA,NA,4,0,0,71.19,60.68,0.12
2014,13,41.57097,-73.48849,2,30,1,6,0,NA,0,NA,NA,5,0,0,NA,0,NA,NA,0,NA,NA,0,0,NA,NA,NA,0,NA,NA,5,0,0,71.19,60.68,0.12
2014,13,41.57105,-73.48841,2,20,1,7,0,NA,0,NA,NA,5,0,0,NA,0,NA,NA,0,NA,NA,0,0,NA,NA,NA,0,NA,NA,5,0,0,71.19,60.68,0.12
2014,13,41.5712,-73.48841,1,5,1,8,0,NA,0,NA,NA,2,0,0,NA,0,NA,NA,0,NA,NA,0,0,NA,NA,NA,0,NA,NA,2,0,0,71.19,60.68,0.12
2014,13,41.57112,-73.48838,2,10,1,9,0,NA,0,NA,NA,0,0,0,NA,0,NA,NA,0,NA,NA,0,0,NA,NA,NA,0,NA,NA,0,0,0,71.19,60.68,0.12
2014,13,41.57124,-73.48835,0.5,0.5,1,10,0,NA,0,NA,NA,2,0,0,NA,0,NA,NA,0,NA,NA,0,0,NA,NA,NA,0,NA,NA,2,0,0,71.19,60.68,0.12
2014,14,41.151441,-73.45342,3.5,80,4,1,0,NA,0,NA,NA,0,0,0,NA,0,NA,NA,0,NA,NA,0,0,NA,NA,NA,0,NA,NA,0,0,0,71.19,60.68,0.12
2014,14,41.514,-73.45343,1.5,20,5,2,0,NA,0,NA,NA,5,0,0,NA,0,NA,NA,0,NA,NA,0,0,NA,NA,NA,0,NA,NA,5,0,0,71.19,60.68,0.12
2014,14,41.51407,-73.45346,2,30,5,3,0,NA,0,NA,NA,5,0,0,NA,0,NA,NA,0,NA,NA,0,0,NA,NA,NA,0,NA,NA,5,0,0,71.19,60.68,0.12
2014,14,41.51458,-73.45347,0,80,4,4,0,NA,0,NA,NA,0,0,0,NA,0,NA,NA,0,NA,NA,0,0,NA,NA,NA,0,NA,NA,0,0,0,71.19,60.68,0.12
2014,14,41.151431,-73.45348,2.5,50,4,5,0,NA,0,NA,NA,3,0,0,NA,0,NA,NA,0,NA,NA,0,0,NA,NA,NA,0,NA,NA,3,0,0,71.19,60.68,0.12
2014,14,41.51447,-73.45349,4.5,70,4,6,0,NA,0,NA,NA,0,0,0,NA,0,NA,NA,0,NA,NA,0,0,NA,NA,NA,0,NA,NA,0,0,0,71.19,60.68,0.12
2014,14,41.51417,-73.4535,2.1,40,4,7,0,NA,0,NA,NA,4,0,0,NA,0,NA,NA,0,NA,NA,0,0,NA,NA,NA,0,NA,NA,4,0,0,71.19,60.68,0.12
2014,14,41.42409,-73.4562,1.8,40,1,8,0,NA,0,NA,NA,5,0,0,NA,0,NA,NA,0,NA,NA,0,0,NA,NA,NA,0,NA,NA,5,0,0,71.19,60.68,0.12
2014,14,41.42401,-73.4562,1.5,32,1,9,0,NA,2,NA,NA,5,0,5,NA,0,NA,NA,0,NA,NA,0,0,NA,NA,NA,0,NA,NA,5,2,5,71.19,60.68,0.12
2014,14,41.42379,-73.46252,0.2,5,1,10,0,NA,2,NA,NA,1,0,2,NA,0,NA,NA,0,NA,NA,0,0,NA,NA,NA,0,NA,NA,1,2,2,71.19,60.68,0.12
2014,15,41.50221,-73.45255,5.7,80,4,1,0,NA,0,NA,NA,0,0,0,NA,0,NA,NA,0,NA,NA,0,0,NA,NA,NA,0,NA,NA,0,0,0,71.19,60.68,0.12
2014,15,41.42392,-73.45259,0.7,20,5,2,0,NA,2,NA,NA,5,0,4,NA,0,NA,NA,0,NA,NA,0,0,NA,NA,NA,0,NA,NA,5,2,4,71.19,60.68,0.12
2014,15,41.4241,-73.45267,1.9,50,1,4,0,NA,2,NA,NA,5,0,0,NA,0,NA,NA,0,NA,NA,0,0,NA,NA,NA,0,NA,NA,5,2,0,71.19,60.68,0.12
2014,15,41.42429,-73.45272,1.9,60,1,5,0,NA,2,NA,NA,4,0,2,NA,0,NA,NA,0,NA,NA,0,0,NA,NA,NA,0,NA,NA,4,2,2,71.19,60.68,0.12
2014,15,41.42436,-73.45277,1.9,70,1,6,0,NA,0,NA,NA,5,0,4,NA,0,NA,NA,0,NA,NA,0,0,NA,NA,NA,0,NA,NA,5,0,4,71.19,60.68,0.12
2014,15,41.42444,-73.4528,1.9,80,1,7,0,NA,1,NA,NA,4,0,3,NA,0,NA,NA,0,NA,NA,0,0,NA,NA,NA,0,NA,NA,4,1,3,71.19,60.68,0.12
2014,15,41.51382,-73.4534,2,5,1,8,0,NA,0,NA,NA,2,0,0,NA,0,NA,NA,0,NA,NA,0,0,NA,NA,NA,0,NA,NA,2,0,0,71.19,60.68,0.12
2014,15,41.51389,-73.45341,4,0,1,9,0,NA,1,NA,NA,5,0,2,NA,0,NA,NA,0,NA,NA,0,0,NA,NA,NA,0,NA,NA,5,1,2,71.19,60.68,0.12
2014,15,41.51393,-73.45342,1,10,5,10,0,NA,2,NA,NA,5,0,0,NA,0,NA,NA,0,NA,NA,0,0,NA,NA,NA,0,NA,NA,5,2,0,71.19,60.68,0.12
2014,16,41.42384,-73.45253,0.5,10,5,1,0,NA,3,NA,NA,5,0,3,NA,0,NA,NA,0,NA,NA,0,0,NA,NA,NA,0,NA,NA,5,3,3,71.19,60.68,0.12
2014,16,41.42374,-73.45248,0.2,5,1,2,0,NA,2,NA,NA,0,0,0,NA,0,NA,NA,0,NA,NA,0,0,NA,NA,NA,0,NA,NA,0,2,0,71.19,60.68,0.12
2014,16,41.50226,-73.45233,5.8,79,4,3,0,NA,0,NA,NA,0,0,0,NA,0,NA,NA,0,NA,NA,0,0,NA,NA,NA,0,NA,NA,0,0,0,71.19,60.68,0.12
2014,16,41.50219,-73.45226,5,60,4,4,0,NA,0,NA,NA,0,0,0,NA,0,NA,NA,0,NA,NA,0,0,NA,NA,NA,0,NA,NA,0,0,0,71.19,60.68,0.12
2014,16,41.50221,-73.45175,1.8,20,4,5,0,NA,0,NA,NA,2,2,0,NA,0,NA,NA,0,NA,NA,0,0,NA,NA,NA,0,NA,NA,2,0,2,71.19,60.68,0.12
2014,16,41.750221,-73.45158,1.3,10,5,6,0,NA,0,NA,NA,3,0,2,NA,0,NA,NA,0,NA,NA,0,0,NA,NA,NA,0,NA,NA,3,0,2,71.19,60.68,0.12
2014,16,41.42728,-73.44999,3,70,1,7,0,NA,4,NA,NA,4,0,0,NA,0,NA,NA,0,NA,NA,0,0,NA,NA,NA,0,NA,NA,4,4,0,71.19,60.68,0.12
2014,16,41.50216,-73.45157,1,5,5,8,0,NA,0,NA,NA,3,0,0,NA,0,NA,NA,0,NA,NA,0,0,NA,NA,NA,0,NA,NA,3,0,0,71.19,60.68,0.12
2014,16,41.50219,-73.45151,2,5,5,9,0,NA,0,NA,NA,0,0,3,NA,0,NA,NA,0,NA,NA,0,0,NA,NA,NA,0,NA,NA,0,0,3,71.19,60.68,0.12
2014,16,41.42719,-73.45011,0.2,80,1,10,0,NA,1,NA,NA,4,0,0,NA,0,NA,NA,0,NA,NA,0,0,NA,NA,NA,0,NA,NA,4,1,0,71.19,60.68,0.12
2014,17,41.42759,-73.44937,0.5,5,5,1,0,NA,2,NA,NA,4,0,2,NA,0,NA,NA,0,NA,NA,0,0,NA,NA,NA,0,NA,NA,4,2,2,71.19,60.68,0.12
2014,17,41.42757,-73.44944,2,10,1,2,0,NA,2,NA,NA,0,0,2,NA,0,NA,NA,0,NA,NA,0,0,NA,NA,NA,0,NA,NA,0,2,2,71.19,60.68,0.12
2014,17,41.42753,-73.44944,3.2,20,1,3,0,NA,4,NA,NA,3,0,0,NA,0,NA,NA,0,NA,NA,0,0,NA,NA,NA,0,NA,NA,3,4,0,71.19,60.68,0.12
2014,17,41.42745,-73.44959,3.4,30,1,4,0,NA,3,NA,NA,4,0,0,NA,0,NA,NA,0,NA,NA,0,0,NA,NA,NA,0,NA,NA,4,3,0,71.19,60.68,0.12
2014,17,41.42739,-73.449700000000007,2.1,40,1,5,0,NA,0,NA,NA,3,0,1,NA,0,NA,NA,0,NA,NA,0,0,NA,NA,NA,0,NA,NA,3,0,1,71.19,60.68,0.12
2014,17,41.42738,-73.44978,1.3,50,1,6,0,NA,2,NA,NA,2,0,0,NA,0,NA,NA,0,NA,NA,0,0,NA,NA,NA,0,NA,NA,2,2,0,71.19,60.68,0.12
2014,18,41.42762,-73.44926,0.2,5,5,1,0,NA,2,NA,NA,1,0,0,NA,0,NA,NA,0,NA,NA,0,0,NA,NA,NA,0,NA,NA,1,2,0,71.19,60.68,0.12
2014,18,41.9715,-73.4437,4.3,80,4,2,0,NA,0,NA,NA,0,0,0,NA,0,NA,NA,0,NA,NA,0,0,NA,NA,NA,0,NA,NA,0,0,0,71.19,60.68,0.12
2014,18,41.57155,-73.44358,6,70,4,3,0,NA,0,NA,NA,0,0,0,NA,0,NA,NA,0,NA,NA,0,0,NA,NA,NA,0,NA,NA,0,0,0,71.19,60.68,0.12
2014,18,41.57149,-73.44344,5.3,60,4,4,0,NA,0,NA,NA,0,0,0,NA,0,NA,NA,0,NA,NA,0,0,NA,NA,NA,0,NA,NA,0,0,0,71.19,60.68,0.12
2014,18,41.57148,-73.44336,5,50,4,5,0,NA,0,NA,NA,0,0,0,NA,0,NA,NA,0,NA,NA,0,0,NA,NA,NA,0,NA,NA,0,0,0,71.19,60.68,0.12
2014,18,41.57146,-73.44319,4,40,4,6,0,NA,0,NA,NA,4,0,0,NA,0,NA,NA,0,NA,NA,0,0,NA,NA,NA,0,NA,NA,4,0,0,71.19,60.68,0.12
2014,18,41.57151,-73.44313,3.4,30,4,7,0,NA,0,NA,NA,5,0,0,NA,0,NA,NA,0,NA,NA,0,0,NA,NA,NA,0,NA,NA,5,0,0,71.19,60.68,0.12
2014,18,41.57149,-73.443,2,20,4,8,0,NA,0,NA,NA,5,0,0,NA,0,NA,NA,0,NA,NA,0,0,NA,NA,NA,0,NA,NA,5,0,0,71.19,60.68,0.12
2014,18,41.5715,-73.44288,1.5,19,5,9,0,NA,0,NA,NA,5,0,0,NA,0,NA,NA,0,NA,NA,0,0,NA,NA,NA,0,NA,NA,5,0,0,71.19,60.68,0.12
2014,18,41.57149,-73.4428,1,5,5,10,0,NA,0,NA,NA,3,0,3,NA,0,NA,NA,0,NA,NA,0,0,NA,NA,NA,0,NA,NA,3,0,3,71.19,60.68,0.12
2014,19,41.57151,-73.44273,2,0,7,1,0,NA,0,NA,NA,1,0,0,NA,0,NA,NA,0,NA,NA,0,0,NA,NA,NA,0,NA,NA,1,0,0,71.19,60.68,0.12
2014,19,41.51233,-73.4412,3.3,70,4,2,0,NA,0,NA,NA,0,0,3,NA,0,NA,NA,0,NA,NA,0,0,NA,NA,NA,0,NA,NA,0,0,3,71.19,60.68,0.12
2014,19,41.51267,-73.44117,3,30,6,3,0,NA,0,NA,NA,4,0,0,NA,0,NA,NA,0,NA,NA,0,0,NA,NA,NA,0,NA,NA,4,0,0,71.19,60.68,0.12
2014,19,41.51256,-73.44116,4,40,5,4,0,NA,0,NA,NA,4,0,0,NA,0,NA,NA,0,NA,NA,0,0,NA,NA,NA,0,NA,NA,4,0,0,71.19,60.68,0.12
2014,19,41.51283,-73.44116,1.5,10,6,5,0,NA,0,NA,NA,4,0,0,NA,0,NA,NA,0,NA,NA,0,0,NA,NA,NA,0,NA,NA,4,0,0,71.19,60.68,0.12
2014,19,41.51243,-73.44115,4,50,4,6,0,NA,0,NA,NA,3,0,0,NA,0,NA,NA,0,NA,NA,0,0,NA,NA,NA,0,NA,NA,3,0,0,71.19,60.68,0.12
2014,19,41.51224,-73.44112,6,80,4,7,0,NA,0,NA,NA,0,0,0,NA,0,NA,NA,0,NA,NA,0,0,NA,NA,NA,0,NA,NA,0,0,0,71.19,60.68,0.12
2014,19,41.51274,-73.44112,2.6,20,6,8,0,NA,0,NA,NA,3,0,0,NA,0,NA,NA,0,NA,NA,0,0,NA,NA,NA,0,NA,NA,3,0,0,71.19,60.68,0.12
2014,19,41.51285,-73.44112,1.5,5,6,9,0,NA,0,NA,NA,4,0,0,NA,0,NA,NA,0,NA,NA,0,0,NA,NA,NA,0,NA,NA,4,0,0,71.19,60.68,0.12
2014,19,41.51292,-73.44112,0.3,0.5,5,10,2,NA,0,NA,NA,0,0,0,NA,0,NA,NA,2,NA,NA,0,0,NA,NA,NA,0,NA,NA,0,0,4,71.19,60.68,0.12
2014,20,41.48025,-73.43552,1.3,80,1,1,0,NA,0,NA,NA,5,0,3,NA,0,NA,NA,0,NA,NA,0,0,NA,NA,NA,0,NA,NA,5,0,3,71.19,60.68,0.12
2014,20,41.4803,-73.43542,1.9,70,1,2,0,NA,0,NA,NA,4,0,0,NA,0,NA,NA,0,NA,NA,0,0,NA,NA,NA,0,NA,NA,4,0,0,71.19,60.68,0.12
2014,20,41.47027,-73.43534,0.8,5,5,3,0,NA,0,NA,NA,0,0,0,NA,0,NA,NA,0,NA,NA,3,0,NA,NA,NA,0,NA,NA,0,0,3,71.19,60.68,0.12
2014,20,41.48035,-73.43529,2.2,60,1,4,0,NA,1,NA,NA,4,0,0,NA,0,NA,NA,0,NA,NA,0,0,NA,NA,NA,0,NA,NA,4,1,0,71.19,60.68,0.12
2014,20,41.47028,-73.43521,5.2,10,5,5,0,NA,0,NA,NA,4,0,0,NA,0,NA,NA,0,NA,NA,0,0,NA,NA,NA,0,NA,NA,4,0,0,71.19,60.68,0.12
2014,20,41.48037,-73.43518,2.4,30,1,6,0,NA,0,NA,NA,0,0,0,NA,0,NA,NA,0,NA,NA,0,0,NA,NA,NA,0,NA,NA,0,0,0,71.19,60.68,0.12
2014,20,41.47031,-73.4351,8.1,20,5,7,0,NA,0,NA,NA,1,0,0,NA,0,NA,NA,0,NA,NA,0,0,NA,NA,NA,0,NA,NA,1,0,0,71.19,60.68,0.12
2014,20,41.48041,-73.43509,2.2,40,1,8,0,NA,0,NA,NA,0,0,0,NA,0,NA,NA,0,NA,NA,0,0,NA,NA,NA,0,NA,NA,0,0,0,71.19,60.68,0.12
2014,21,41.4703,-73.43499,9,30,5,1,0,NA,0,NA,NA,0,0,0,NA,0,NA,NA,0,NA,NA,0,0,NA,NA,NA,0,NA,NA,0,0,0,71.19,60.68,0.12
2014,21,41.48043,-73.43495,2,30,1,2,0,NA,0,NA,NA,5,0,0,NA,0,NA,NA,0,NA,NA,0,0,NA,NA,NA,0,NA,NA,5,0,0,71.19,60.68,0.12
2014,21,41.47032,-73.43488,9.2,40,5,3,0,NA,0,NA,NA,0,0,0,NA,0,NA,NA,0,NA,NA,0,0,NA,NA,NA,0,NA,NA,0,0,0,71.19,60.68,0.12
2014,21,41.48046,-73.43487,1.3,20,1,4,0,NA,0,NA,NA,5,0,2,NA,0,NA,NA,0,NA,NA,0,0,NA,NA,NA,0,NA,NA,5,0,2,71.19,60.68,0.12
2014,21,41.47032,-73.43476,9.2,NA,5,5,0,NA,0,NA,NA,0,0,0,NA,0,NA,NA,0,NA,NA,0,0,NA,NA,NA,0,NA,NA,0,0,0,71.19,60.68,0.12
2014,21,41.48048,-73.43475,0.7,19,1,6,0,NA,0,NA,NA,5,0,5,NA,0,NA,NA,0,NA,NA,0,0,NA,NA,NA,0,NA,NA,5,0,5,71.19,60.68,0.12
2014,21,41.7148047,-73.43468,0.5,5,5,7,0,NA,0,NA,NA,3,0,5,NA,2,NA,NA,0,NA,NA,0,2,NA,NA,NA,2,NA,NA,3,0,11,71.19,60.68,0.12
2014,21,41.47033,-73.43464,9.2,60,5,8,0,NA,0,NA,NA,0,0,0,NA,0,NA,NA,0,NA,NA,0,0,NA,NA,NA,0,NA,NA,0,0,0,71.19,60.68,0.12
2014,21,41.4805,-73.43462,0.2,0.5,5,9,0,NA,0,NA,NA,2,0,2,NA,0,NA,NA,0,NA,NA,0,0,NA,NA,NA,0,NA,NA,2,0,2,71.19,60.68,0.12
2014,21,41.47036,-73.43453,9.2,70,5,10,0,NA,0,NA,NA,0,0,0,NA,0,NA,NA,0,NA,NA,0,0,NA,NA,NA,0,NA,NA,0,0,0,71.19,60.68,0.12
2015,22,41.57052,-73.48875,3.1,80,5,1,NA,NA,2,NA,NA,0,0,0,NA,0,NA,NA,0,NA,0,0,0,NA,NA,NA,0,NA,NA,0,2,0,71.51,59.59,0.19
2014,22,41.44729,-73.42957,1,5,5,2,0,NA,0,NA,NA,0,2,2,NA,0,NA,NA,0,NA,NA,0,0,NA,NA,NA,0,NA,NA,0,0,4,71.19,60.68,0.12
2015,22,41.57102,-73.48845,1.5,20,1,3,NA,NA,2,NA,NA,2,0,0,NA,0,NA,NA,2,NA,0,0,0,NA,NA,NA,0,NA,NA,2,2,2,71.51,59.59,0.19
2014,22,41.44728,-73.4298,1.5,10,4,4,0,NA,0,NA,NA,2,3,0,NA,0,NA,NA,0,NA,NA,0,0,NA,NA,NA,0,NA,NA,2,0,3,71.19,60.68,0.12
2014,22,41.44712,-73.42991,5,40,1,5,0,NA,2,NA,NA,5,2,0,NA,0,NA,NA,0,NA,NA,0,0,NA,NA,NA,0,NA,NA,5,2,2,71.19,60.68,0.12
2014,22,41.44708,-73.42997,0.2,50,1,6,0,NA,0,NA,NA,5,0,0,NA,0,NA,NA,0,NA,NA,0,0,NA,NA,NA,0,NA,NA,5,0,0,71.19,60.68,0.12
2014,22,41.44732,-73.4295,2,5,5,7,0,NA,0,NA,NA,4,0,2,NA,0,NA,NA,0,NA,NA,0,0,NA,NA,NA,0,NA,NA,4,0,2,71.19,60.68,0.12
2014,22,41.44725,-73.42974,1.8,20,5,8,0,NA,0,NA,NA,2,3,2,NA,0,NA,NA,0,NA,NA,0,0,NA,NA,NA,0,NA,NA,2,0,5,71.19,60.68,0.12
2014,22,41.47039,-73.43442,0.5,80,5,9,0,NA,0,NA,NA,0,0,0,NA,0,NA,NA,0,NA,NA,0,0,NA,NA,NA,0,NA,NA,0,0,0,71.19,60.68,0.12
2014,22,41.44716,-73.42981,1,30,1,10,0,NA,2,NA,NA,2,3,2,NA,0,NA,NA,0,NA,NA,0,0,NA,NA,NA,0,NA,NA,2,2,5,71.19,60.68,0.12
2015,23,41.51228,-73.44124,3.6,70,5,1,NA,NA,0,NA,NA,4,0,0,NA,0,NA,NA,0,NA,0,0,0,NA,NA,NA,0,NA,NA,4,0,0,71.51,59.59,0.19
2015,23,41.57147,-73.44336,4.6,50,4,2,NA,NA,0,NA,NA,0,0,0,NA,0,NA,NA,0,NA,0,0,0,NA,NA,NA,0,NA,NA,0,0,0,71.51,59.59,0.19
